Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Primary and Secondary Syphilis,Madera County,CA,6039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"152,389",13,8.5
Primary and Secondary Syphilis,Marin County,CA,6041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"258,365",17,6.6
Primary and Secondary Syphilis,Mariposa County,CA,6043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,755",0,0
Primary and Secondary Syphilis,Mendocino County,CA,6045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"87,192",0,0
Primary and Secondary Syphilis,Merced County,CA,6047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"263,228",13,4.9
Primary and Secondary Syphilis,Modoc County,CA,6049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,147",0,0
Primary and Secondary Syphilis,Mono County,CA,6051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,074",1,7.1
Primary and Secondary Syphilis,Monterey County,CA,6053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"428,826",25,5.8
Primary and Secondary Syphilis,Napa County,CA,6055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"140,326",6,4.3
Primary and Secondary Syphilis,Nevada County,CA,6057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"98,200",0,0
Primary and Secondary Syphilis,Orange County,CA,6059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,114,363",203,6.5
Primary and Secondary Syphilis,Placer County,CA,6061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"367,309",11,3
Primary and Secondary Syphilis,Plumas County,CA,6063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,859",0,0
Primary and Secondary Syphilis,Riverside County,CA,6065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,292,507",188,8.2
Primary and Secondary Syphilis,Sacramento County,CA,6067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,462,131",137,9.4
Primary and Secondary Syphilis,San Benito County,CA,6069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"57,600",1,1.7
Primary and Secondary Syphilis,San Bernardino County,CA,6071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,088,371",100,4.8
Primary and Secondary Syphilis,San Diego County,CA,6073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,211,252",371,11.6
Primary and Secondary Syphilis,San Francisco County,CA,6075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"837,442",470,56.1
Primary and Secondary Syphilis,San Joaquin County,CA,6077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"704,379",88,12.5
Primary and Secondary Syphilis,San Luis Obispo County,CA,6079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"276,443",6,2.2
Primary and Secondary Syphilis,San Mateo County,CA,6081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"747,373",52,7
Primary and Secondary Syphilis,Santa Barbara County,CA,6083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"435,697",24,5.5
Primary and Secondary Syphilis,Santa Clara County,CA,6085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,862,041",119,6.4
Primary and Secondary Syphilis,Santa Cruz County,CA,6087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"269,419",31,11.5
Primary and Secondary Syphilis,Shasta County,CA,6089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"178,980",2,1.1
Primary and Secondary Syphilis,Sierra County,CA,6091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,047",0,0
Primary and Secondary Syphilis,Siskiyou County,CA,6093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"43,799",4,9.1
Primary and Secondary Syphilis,Solano County,CA,6095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"424,788",36,8.5
Primary and Secondary Syphilis,Sonoma County,CA,6097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"495,025",30,6.1
Primary and Secondary Syphilis,Stanislaus County,CA,6099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"525,491",65,12.4
Primary and Secondary Syphilis,Sutter County,CA,6101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"95,350",0,0
Primary and Secondary Syphilis,Tehama County,CA,6103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"63,057",1,1.6
Primary and Secondary Syphilis,Trinity County,CA,6105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,448",0,0
Primary and Secondary Syphilis,Tulare County,CA,6107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"454,143",29,6.4
Primary and Secondary Syphilis,Tuolumne County,CA,6109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"53,874",4,7.4
Primary and Secondary Syphilis,Ventura County,CA,6111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"839,620",48,5.7
Primary and Secondary Syphilis,Yolo County,CA,6113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"204,593",12,5.9
Primary and Secondary Syphilis,Yuba County,CA,6115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"73,340",3,4.1
Primary and Secondary Syphilis,Adams County,CO,8001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"469,193",16,3.4
Primary and Secondary Syphilis,Alamosa County,CO,8003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,253",0,0
Primary and Secondary Syphilis,Arapahoe County,CO,8005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"607,070",29,4.8
Primary and Secondary Syphilis,Archuleta County,CO,8007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,194",0,0
Primary and Secondary Syphilis,Baca County,CO,8009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,682",0,0
Primary and Secondary Syphilis,Bent County,CO,8011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,688",0,0
Primary and Secondary Syphilis,Boulder County,CO,8013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"310,048",5,1.6
Primary and Secondary Syphilis,Broomfield County,CO,8014,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,471",1,1.7
Primary and Secondary Syphilis,Chaffee County,CO,8015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,510",0,0
Primary and Secondary Syphilis,Cheyenne County,CO,8017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,890",0,0
Primary and Secondary Syphilis,Clear Creek County,CO,8019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,031",1,11.1
Primary and Secondary Syphilis,Conejos County,CO,8021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,277",0,0
Primary and Secondary Syphilis,Costilla County,CO,8023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,518",0,0
Primary and Secondary Syphilis,Crowley County,CO,8025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,322",0,0
Primary and Secondary Syphilis,Custer County,CO,8027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,285",0,0
Primary and Secondary Syphilis,Delta County,CO,8029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"30,483",0,0
Primary and Secondary Syphilis,Denver County,CO,8031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"649,495",90,13.9
Primary and Secondary Syphilis,Dolores County,CO,8033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,029",0,0
Primary and Secondary Syphilis,Douglas County,CO,8035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"305,963",1,0.3
Primary and Secondary Syphilis,Eagle County,CO,8037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"52,460",1,1.9
Primary and Secondary Syphilis,Elbert County,CO,8039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,733",1,4.2
Primary and Secondary Syphilis,El Paso County,CO,8041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"655,044",6,0.9
Primary and Secondary Syphilis,Fremont County,CO,8043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,451",0,0
Primary and Secondary Syphilis,Garfield County,CO,8045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"57,302",1,1.7
Primary and Secondary Syphilis,Gilpin County,CO,8047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,601",0,0
Primary and Secondary Syphilis,Grand County,CO,8049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,289",0,0
Primary and Secondary Syphilis,Gunnison County,CO,8051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,507",0,0
Primary and Secondary Syphilis,Hinsdale County,CO,8053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,813,0,0
Primary and Secondary Syphilis,Huerfano County,CO,8055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,519",0,0
Primary and Secondary Syphilis,Jackson County,CO,8057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,365",0,0
Primary and Secondary Syphilis,Jefferson County,CO,8059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"551,798",14,2.5
Primary and Secondary Syphilis,Kiowa County,CO,8061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,423",0,0
Primary and Secondary Syphilis,Kit Carson County,CO,8063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,037",1,12.4
Primary and Secondary Syphilis,Lake County,CO,8065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,306",0,0
Primary and Secondary Syphilis,La Plata County,CO,8067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"53,284",0,0
Primary and Secondary Syphilis,Larimer County,CO,8069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"315,988",6,1.9
Primary and Secondary Syphilis,Las Animas County,CO,8071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,446",0,0
Primary and Secondary Syphilis,Lincoln County,CO,8073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,430",0,0
Primary and Secondary Syphilis,Logan County,CO,8075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,450",0,0
Primary and Secondary Syphilis,Mesa County,CO,8077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"147,554",0,0
Primary and Secondary Syphilis,Mineral County,CO,8079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,721,0,0
Primary and Secondary Syphilis,Moffat County,CO,8081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,103",0,0
Primary and Secondary Syphilis,Montezuma County,CO,8083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,642",0,0
Primary and Secondary Syphilis,Montrose County,CO,8085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,713",0,0
Primary and Secondary Syphilis,Morgan County,CO,8087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,404",1,3.5
Primary and Secondary Syphilis,Otero County,CO,8089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,703",0,0
Primary and Secondary Syphilis,Ouray County,CO,8091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,557",0,0
Primary and Secondary Syphilis,Park County,CO,8093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,121",0,0
Primary and Secondary Syphilis,Phillips County,CO,8095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,356",0,0
Primary and Secondary Syphilis,Pitkin County,CO,8097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,379",0,0
Primary and Secondary Syphilis,Prowers County,CO,8099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,291",0,0
Primary and Secondary Syphilis,Pueblo County,CO,8101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"161,451",5,3.1
